,0,1,2
1074,16,50,156.52475842498527
1075,16,51,175.0
1076,16,52,197.9898987322333
1077,16,53,224.1093483101497
1078,16,54,252.38858928247924
1079,16,55,282.17902119044925
1080,16,56,175.0
1081,16,57,178.46568297574746
1082,16,58,188.48076824970764
1083,16,59,204.08331631958552
1084,16,60,224.1093483101497
1085,16,61,247.48737341529164
1086,16,62,273.3587386567329
1087,16,63,301.0813843464919
1088,17,0,78.26237921249263
1089,17,1,70.0
1090,17,2,78.26237921249263
1091,17,3,98.99494936611666
1092,17,4,126.19429464123962
1093,17,5,156.52475842498527
1094,17,6,188.48076824970764
1095,17,7,221.35943621178654
1096,17,8,49.49747468305833
1097,17,9,35.0
1098,17,10,49.49747468305833
1099,17,11,78.26237921249263
1100,17,12,110.67971810589327
1101,17,13,144.30869689661813
1102,17,14,178.46568297574746
1103,17,15,212.8966885604377
1104,17,16,35.0
1105,17,17,0.0
1106,17,18,35.0
1107,17,19,70.0
1108,17,20,105.0
1109,17,21,140.0
1110,17,22,175.0
1111,17,23,210.0
1112,17,24,49.49747468305833
1113,17,25,35.0
1114,17,26,49.49747468305833
1115,17,27,78.26237921249263
1116,17,28,110.67971810589327
1117,17,29,144.30869689661813
1118,17,30,178.46568297574746
1119,17,31,212.8966885604377
1120,17,32,78.26237921249263
1121,17,33,70.0
1122,17,34,78.26237921249263
1123,17,35,98.99494936611666
1124,17,36,126.19429464123962
1125,17,37,156.52475842498527
1126,17,38,188.48076824970764
1127,17,39,221.35943621178654
1128,17,40,110.67971810589327
1129,17,41,105.0
1130,17,42,110.67971810589327
1131,17,43,126.19429464123962
1132,17,44,148.49242404917499
1133,17,45,175.0
1134,17,46,204.08331631958552
1135,17,47,234.7871376374779
1136,17,48,144.30869689661813
1137,17,49,140.0
1138,17,50,144.30869689661813
1139,17,51,156.52475842498527
1140,17,52,175.0
1141,17,53,197.9898987322333
1142,17,54,224.1093483101497
1143,17,55,252.38858928247924
1144,17,56,178.46568297574746
1145,17,57,175.0
1146,17,58,178.46568297574746
1147,17,59,188.48076824970764
1148,17,60,204.08331631958552
1149,17,61,224.1093483101497
1150,17,62,247.48737341529164
1151,17,63,273.3587386567329
1152,18,0,98.99494936611666
1153,18,1,78.26237921249263
1154,18,2,70.0
1155,18,3,78.26237921249263
1156,18,4,98.99494936611666
1157,18,5,126.19429464123962
1158,18,6,156.52475842498527
1159,18,7,188.48076824970764
1160,18,8,78.26237921249263
1161,18,9,49.49747468305833
1162,18,10,35.0
1163,18,11,49.49747468305833
1164,18,12,78.26237921249263
1165,18,13,110.67971810589327
1166,18,14,144.30869689661813
1167,18,15,178.46568297574746
1168,18,16,70.0
1169,18,17,35.0
1170,18,18,0.0
1171,18,19,35.0
1172,18,20,70.0
1173,18,21,105.0
1174,18,22,140.0
1175,18,23,175.0
1176,18,24,78.26237921249263
1177,18,25,49.49747468305833
1178,18,26,35.0
1179,18,27,49.49747468305833
1180,18,28,78.26237921249263
1181,18,29,110.67971810589327
1182,18,30,144.30869689661813
1183,18,31,178.46568297574746
1184,18,32,98.99494936611666
1185,18,33,78.26237921249263
1186,18,34,70.0
1187,18,35,78.26237921249263
1188,18,36,98.99494936611666
1189,18,37,126.19429464123962
1190,18,38,156.52475842498527
1191,18,39,188.48076824970764
1192,18,40,126.19429464123962
1193,18,41,110.67971810589327
1194,18,42,105.0
1195,18,43,110.67971810589327
1196,18,44,126.19429464123962
1197,18,45,148.49242404917499
1198,18,46,175.0
1199,18,47,204.08331631958552
1200,18,48,156.52475842498527
1201,18,49,144.30869689661813
1202,18,50,140.0
1203,18,51,144.30869689661813
1204,18,52,156.52475842498527
1205,18,53,175.0
1206,18,54,197.9898987322333
1207,18,55,224.1093483101497
1208,18,56,188.48076824970764
1209,18,57,178.46568297574746
1210,18,58,175.0
1211,18,59,178.46568297574746
1212,18,60,188.48076824970764
1213,18,61,204.08331631958552
1214,18,62,224.1093483101497
1215,18,63,247.48737341529164
1216,19,0,126.19429464123962
1217,19,1,98.99494936611666
1218,19,2,78.26237921249263
1219,19,3,70.0
1220,19,4,78.26237921249263
1221,19,5,98.99494936611666
1222,19,6,126.19429464123962
1223,19,7,156.52475842498527
1224,19,8,110.67971810589327
1225,19,9,78.26237921249263
1226,19,10,49.49747468305833
1227,19,11,35.0
1228,19,12,49.49747468305833
1229,19,13,78.26237921249263
1230,19,14,110.67971810589327
1231,19,15,144.30869689661813
1232,19,16,105.0
1233,19,17,70.0
1234,19,18,35.0
1235,19,19,0.0
1236,19,20,35.0
1237,19,21,70.0
1238,19,22,105.0
1239,19,23,140.0
1240,19,24,110.67971810589327
1241,19,25,78.26237921249263
1242,19,26,49.49747468305833
1243,19,27,35.0
1244,19,28,49.49747468305833
1245,19,29,78.26237921249263
1246,19,30,110.67971810589327
1247,19,31,144.30869689661813
1248,19,32,126.19429464123962
1249,19,33,98.99494936611666
1250,19,34,78.26237921249263
1251,19,35,70.0
1252,19,36,78.26237921249263
1253,19,37,98.99494936611666
1254,19,38,126.19429464123962
1255,19,39,156.52475842498527
1256,19,40,148.49242404917499
1257,19,41,126.19429464123962
1258,19,42,110.67971810589327
1259,19,43,105.0
1260,19,44,110.67971810589327
1261,19,45,126.19429464123962
1262,19,46,148.49242404917499
1263,19,47,175.0
1264,19,48,175.0
1265,19,49,156.52475842498527
1266,19,50,144.30869689661813
1267,19,51,140.0
1268,19,52,144.30869689661813
1269,19,53,156.52475842498527
1270,19,54,175.0
1271,19,55,197.9898987322333
1272,19,56,204.08331631958552
1273,19,57,188.48076824970764
1274,19,58,178.46568297574746
1275,19,59,175.0
1276,19,60,178.46568297574746
1277,19,61,188.48076824970764
1278,19,62,204.08331631958552
1279,19,63,224.1093483101497
1280,20,0,156.52475842498527
1281,20,1,126.19429464123962
1282,20,2,98.99494936611666
1283,20,3,78.26237921249263
1284,20,4,70.0
1285,20,5,78.26237921249263
1286,20,6,98.99494936611666
1287,20,7,126.19429464123962
1288,20,8,144.30869689661813
1289,20,9,110.67971810589327
1290,20,10,78.26237921249263
1291,20,11,49.49747468305833
1292,20,12,35.0
1293,20,13,49.49747468305833
1294,20,14,78.26237921249263
1295,20,15,110.67971810589327
1296,20,16,140.0
1297,20,17,105.0
1298,20,18,70.0
1299,20,19,35.0
1300,20,20,0.0
1301,20,21,35.0
1302,20,22,70.0
1303,20,23,105.0
1304,20,24,144.30869689661813
1305,20,25,110.67971810589327
1306,20,26,78.26237921249263
1307,20,27,49.49747468305833
1308,20,28,35.0
1309,20,29,49.49747468305833
1310,20,30,78.26237921249263
1311,20,31,110.67971810589327
1312,20,32,156.52475842498527
1313,20,33,126.19429464123962
1314,20,34,98.99494936611666
1315,20,35,78.26237921249263
1316,20,36,70.0
1317,20,37,78.26237921249263
1318,20,38,98.99494936611666
1319,20,39,126.19429464123962
1320,20,40,175.0
1321,20,41,148.49242404917499
1322,20,42,126.19429464123962
1323,20,43,110.67971810589327
1324,20,44,105.0
1325,20,45,110.67971810589327
1326,20,46,126.19429464123962
1327,20,47,148.49242404917499
1328,20,48,197.9898987322333
1329,20,49,175.0
1330,20,50,156.52475842498527
1331,20,51,144.30869689661813
1332,20,52,140.0
1333,20,53,144.30869689661813
1334,20,54,156.52475842498527
1335,20,55,175.0
1336,20,56,224.1093483101497
1337,20,57,204.08331631958552
1338,20,58,188.48076824970764
1339,20,59,178.46568297574746
1340,20,60,175.0
1341,20,61,178.46568297574746
1342,20,62,188.48076824970764
1343,20,63,204.08331631958552
1344,21,0,188.48076824970764
1345,21,1,156.52475842498527
1346,21,2,126.19429464123962
1347,21,3,98.99494936611666
1348,21,4,78.26237921249263
1349,21,5,70.0
1350,21,6,78.26237921249263
1351,21,7,98.99494936611666
1352,21,8,178.46568297574746
1353,21,9,144.30869689661813
1354,21,10,110.67971810589327
1355,21,11,78.26237921249263
1356,21,12,49.49747468305833
1357,21,13,35.0
1358,21,14,49.49747468305833
1359,21,15,78.26237921249263
1360,21,16,175.0
1361,21,17,140.0
1362,21,18,105.0
1363,21,19,70.0
1364,21,20,35.0
1365,21,21,0.0
1366,21,22,35.0
1367,21,23,70.0
1368,21,24,178.46568297574746
1369,21,25,144.30869689661813
1370,21,26,110.67971810589327
1371,21,27,78.26237921249263
1372,21,28,49.49747468305833
1373,21,29,35.0
1374,21,30,49.49747468305833
1375,21,31,78.26237921249263
1376,21,32,188.48076824970764
1377,21,33,156.52475842498527
1378,21,34,126.19429464123962
1379,21,35,98.99494936611666
1380,21,36,78.26237921249263
1381,21,37,70.0
1382,21,38,78.26237921249263
1383,21,39,98.99494936611666
1384,21,40,204.08331631958552
1385,21,41,175.0
1386,21,42,148.49242404917499
1387,21,43,126.19429464123962
1388,21,44,110.67971810589327
1389,21,45,105.0
1390,21,46,110.67971810589327
1391,21,47,126.19429464123962
1392,21,48,224.1093483101497
1393,21,49,197.9898987322333
1394,21,50,175.0
1395,21,51,156.52475842498527
1396,21,52,144.30869689661813
1397,21,53,140.0
1398,21,54,144.30869689661813
1399,21,55,156.52475842498527
1400,21,56,247.48737341529164
1401,21,57,224.1093483101497
1402,21,58,204.08331631958552
1403,21,59,188.48076824970764
1404,21,60,178.46568297574746
1405,21,61,175.0
1406,21,62,178.46568297574746
1407,21,63,188.48076824970764
1408,22,0,221.35943621178654
1409,22,1,188.48076824970764
1410,22,2,156.52475842498527
1411,22,3,126.19429464123962
1412,22,4,98.99494936611666
1413,22,5,78.26237921249263
1414,22,6,70.0
1415,22,7,78.26237921249263
1416,22,8,212.8966885604377
1417,22,9,178.46568297574746
1418,22,10,144.30869689661813
1419,22,11,110.67971810589327
1420,22,12,78.26237921249263
1421,22,13,49.49747468305833
1422,22,14,35.0
1423,22,15,49.49747468305833
1424,22,16,210.0
1425,22,17,175.0
1426,22,18,140.0
1427,22,19,105.0
1428,22,20,70.0
1429,22,21,35.0
1430,22,22,0.0
1431,22,23,35.0
1432,22,24,212.8966885604377
1433,22,25,178.46568297574746
1434,22,26,144.30869689661813
1435,22,27,110.67971810589327
1436,22,28,78.26237921249263
1437,22,29,49.49747468305833
1438,22,30,35.0
1439,22,31,49.49747468305833
1440,22,32,221.35943621178654
1441,22,33,188.48076824970764
1442,22,34,156.52475842498527
1443,22,35,126.19429464123962
1444,22,36,98.99494936611666
1445,22,37,78.26237921249263
1446,22,38,70.0
1447,22,39,78.26237921249263
1448,22,40,234.7871376374779
1449,22,41,204.08331631958552
1450,22,42,175.0
1451,22,43,148.49242404917499
1452,22,44,126.19429464123962
1453,22,45,110.67971810589327
1454,22,46,105.0
1455,22,47,110.67971810589327
1456,22,48,252.38858928247924
1457,22,49,224.1093483101497
1458,22,50,197.9898987322333
1459,22,51,175.0
1460,22,52,156.52475842498527
1461,22,53,144.30869689661813
1462,22,54,140.0
1463,22,55,144.30869689661813
1464,22,56,273.3587386567329
1465,22,57,247.48737341529164
1466,22,58,224.1093483101497
1467,22,59,204.08331631958552
1468,22,60,188.48076824970764
1469,22,61,178.46568297574746
1470,22,62,175.0
1471,22,63,178.46568297574746
1472,23,0,254.80384612481814
1473,23,1,221.35943621178654
1474,23,2,188.48076824970764
1475,23,3,156.52475842498527
1476,23,4,126.19429464123962
1477,23,5,98.99494936611666
1478,23,6,78.26237921249263
1479,23,7,70.0
1480,23,8,247.48737341529164
1481,23,9,212.8966885604377
1482,23,10,178.46568297574746
1483,23,11,144.30869689661813
1484,23,12,110.67971810589327
1485,23,13,78.26237921249263
1486,23,14,49.49747468305833
1487,23,15,35.0
1488,23,16,245.0
1489,23,17,210.0
1490,23,18,175.0
1491,23,19,140.0
1492,23,20,105.0
1493,23,21,70.0
1494,23,22,35.0
1495,23,23,0.0
1496,23,24,247.48737341529164
1497,23,25,212.8966885604377
1498,23,26,178.46568297574746
1499,23,27,144.30869689661813
1500,23,28,110.67971810589327
1501,23,29,78.26237921249263
1502,23,30,49.49747468305833
1503,23,31,35.0
1504,23,32,254.80384612481814
1505,23,33,221.35943621178654
1506,23,34,188.48076824970764
1507,23,35,156.52475842498527
1508,23,36,126.19429464123962
1509,23,37,98.99494936611666
1510,23,38,78.26237921249263
1511,23,39,70.0
1512,23,40,266.5520587052368
1513,23,41,234.7871376374779
1514,23,42,204.08331631958552
1515,23,43,175.0
1516,23,44,148.49242404917499
1517,23,45,126.19429464123962
1518,23,46,110.67971810589327
1519,23,47,105.0
1520,23,48,282.17902119044925
1521,23,49,252.38858928247924
1522,23,50,224.1093483101497
1523,23,51,197.9898987322333
1524,23,52,175.0
1525,23,53,156.52475842498527
1526,23,54,144.30869689661813
1527,23,55,140.0
1528,23,56,301.0813843464919
1529,23,57,273.3587386567329
1530,23,58,247.48737341529164
1531,23,59,224.1093483101497
1532,23,60,204.08331631958552
1533,23,61,188.48076824970764
1534,23,62,178.46568297574746
1535,23,63,175.0
1536,24,0,105.0
1537,24,1,110.67971810589327
1538,24,2,126.19429464123962
1539,24,3,148.49242404917499
1540,24,4,175.0
1541,24,5,204.08331631958552
1542,24,6,234.7871376374779
1543,24,7,266.5520587052368
1544,24,8,70.0
1545,24,9,78.26237921249263
1546,24,10,98.99494936611666
1547,24,11,126.19429464123962
1548,24,12,156.52475842498527
1549,24,13,188.48076824970764
1550,24,14,221.35943621178654
1551,24,15,254.80384612481814
1552,24,16,35.0
1553,24,17,49.49747468305833
1554,24,18,78.26237921249263
1555,24,19,110.67971810589327
1556,24,20,144.30869689661813
1557,24,21,178.46568297574746
1558,24,22,212.8966885604377
1559,24,23,247.48737341529164
1560,24,24,0.0
1561,24,25,35.0
1562,24,26,70.0
1563,24,27,105.0
1564,24,28,140.0
1565,24,29,175.0
1566,24,30,210.0
1567,24,31,245.0
1568,24,32,35.0
1569,24,33,49.49747468305833
1570,24,34,78.26237921249263
1571,24,35,110.67971810589327
1572,24,36,144.30869689661813
1573,24,37,178.46568297574746
1574,24,38,212.8966885604377
1575,24,39,247.48737341529164
1576,24,40,70.0
1577,24,41,78.26237921249263
1578,24,42,98.99494936611666
1579,24,43,126.19429464123962
1580,24,44,156.52475842498527
1581,24,45,188.48076824970764
1582,24,46,221.35943621178654
1583,24,47,254.80384612481814
1584,24,48,105.0
1585,24,49,110.67971810589327
1586,24,50,126.19429464123962
1587,24,51,148.49242404917499
1588,24,52,175.0
1589,24,53,204.08331631958552
1590,24,54,234.7871376374779
1591,24,55,266.5520587052368
1592,24,56,140.0
1593,24,57,144.30869689661813
1594,24,58,156.52475842498527
1595,24,59,175.0
1596,24,60,197.9898987322333
1597,24,61,224.1093483101497
1598,24,62,252.38858928247924
1599,24,63,282.17902119044925
1600,25,0,110.67971810589327
1601,25,1,105.0
1602,25,2,110.67971810589327
1603,25,3,126.19429464123962
1604,25,4,148.49242404917499
1605,25,5,175.0
1606,25,6,204.08331631958552
1607,25,7,234.7871376374779
1608,25,8,78.26237921249263
1609,25,9,70.0
1610,25,10,78.26237921249263
1611,25,11,98.99494936611666
1612,25,12,126.19429464123962
1613,25,13,156.52475842498527
1614,25,14,188.48076824970764
1615,25,15,221.35943621178654
1616,25,16,49.49747468305833
1617,25,17,35.0
1618,25,18,49.49747468305833
1619,25,19,78.26237921249263
1620,25,20,110.67971810589327
1621,25,21,144.30869689661813
1622,25,22,178.46568297574746
1623,25,23,212.8966885604377
1624,25,24,35.0
1625,25,25,0.0
1626,25,26,35.0
1627,25,27,70.0
1628,25,28,105.0
1629,25,29,140.0
1630,25,30,175.0
1631,25,31,210.0
1632,25,32,49.49747468305833
1633,25,33,35.0
1634,25,34,49.49747468305833
1635,25,35,78.26237921249263
1636,25,36,110.67971810589327
1637,25,37,144.30869689661813
1638,25,38,178.46568297574746
1639,25,39,212.8966885604377
1640,25,40,78.26237921249263
1641,25,41,70.0
1642,25,42,78.26237921249263
1643,25,43,98.99494936611666
1644,25,44,126.19429464123962
1645,25,45,156.52475842498527
1646,25,46,188.48076824970764
1647,25,47,221.35943621178654
1648,25,48,110.67971810589327
1649,25,49,105.0
1650,25,50,110.67971810589327
1651,25,51,126.19429464123962
1652,25,52,148.49242404917499
1653,25,53,175.0
1654,25,54,204.08331631958552
1655,25,55,234.7871376374779
1656,25,56,144.30869689661813
1657,25,57,140.0
1658,25,58,144.30869689661813
1659,25,59,156.52475842498527
1660,25,60,175.0
1661,25,61,197.9898987322333
1662,25,62,224.1093483101497
1663,25,63,252.38858928247924
1664,26,0,126.19429464123962
1665,26,1,110.67971810589327
1666,26,2,105.0
1667,26,3,110.67971810589327
1668,26,4,126.19429464123962
1669,26,5,148.49242404917499
1670,26,6,175.0
1671,26,7,204.08331631958552
1672,26,8,98.99494936611666
1673,26,9,78.26237921249263
1674,26,10,70.0
1675,26,11,78.26237921249263
1676,26,12,98.99494936611666
1677,26,13,126.19429464123962
1678,26,14,156.52475842498527
1679,26,15,188.48076824970764
1680,26,16,78.26237921249263
1681,26,17,49.49747468305833
1682,26,18,35.0
1683,26,19,49.49747468305833
1684,26,20,78.26237921249263
1685,26,21,110.67971810589327
1686,26,22,144.30869689661813
1687,26,23,178.46568297574746
1688,26,24,70.0
1689,26,25,35.0
1690,26,26,0.0
1691,26,27,35.0
1692,26,28,70.0
1693,26,29,105.0
1694,26,30,140.0
1695,26,31,175.0
1696,26,32,78.26237921249263
1697,26,33,49.49747468305833
1698,26,34,35.0
1699,26,35,49.49747468305833
1700,26,36,78.26237921249263
1701,26,37,110.67971810589327
1702,26,38,144.30869689661813
1703,26,39,178.46568297574746
1704,26,40,98.99494936611666
1705,26,41,78.26237921249263
1706,26,42,70.0
1707,26,43,78.26237921249263
1708,26,44,98.99494936611666
1709,26,45,126.19429464123962
1710,26,46,156.52475842498527
1711,26,47,188.48076824970764
1712,26,48,126.19429464123962
1713,26,49,110.67971810589327
1714,26,50,105.0
1715,26,51,110.67971810589327
1716,26,52,126.19429464123962
1717,26,53,148.49242404917499
1718,26,54,175.0
1719,26,55,204.08331631958552
1720,26,56,156.52475842498527
1721,26,57,144.30869689661813
1722,26,58,140.0
1723,26,59,144.30869689661813
1724,26,60,156.52475842498527
1725,26,61,175.0
1726,26,62,197.9898987322333
1727,26,63,224.1093483101497
1728,27,0,148.49242404917499
1729,27,1,126.19429464123962
1730,27,2,110.67971810589327
1731,27,3,105.0
1732,27,4,110.67971810589327
1733,27,5,126.19429464123962
1734,27,6,148.49242404917499
1735,27,7,175.0
1736,27,8,126.19429464123962
1737,27,9,98.99494936611666
1738,27,10,78.26237921249263
1739,27,11,70.0
1740,27,12,78.26237921249263
1741,27,13,98.99494936611666
1742,27,14,126.19429464123962
1743,27,15,156.52475842498527
1744,27,16,110.67971810589327
1745,27,17,78.26237921249263
1746,27,18,49.49747468305833
1747,27,19,35.0
1748,27,20,49.49747468305833
1749,27,21,78.26237921249263
1750,27,22,110.67971810589327
1751,27,23,144.30869689661813
1752,27,24,105.0
1753,27,25,70.0
1754,27,26,35.0
1755,27,27,0.0
1756,27,28,35.0
1757,27,29,70.0
1758,27,30,105.0
1759,27,31,140.0
1760,27,32,110.67971810589327
1761,27,33,78.26237921249263
1762,27,34,49.49747468305833
1763,27,35,35.0
1764,27,36,49.49747468305833
1765,27,37,78.26237921249263
1766,27,38,110.67971810589327
1767,27,39,144.30869689661813
1768,27,40,126.19429464123962
1769,27,41,98.99494936611666
1770,27,42,78.26237921249263
1771,27,43,70.0
1772,27,44,78.26237921249263
1773,27,45,98.99494936611666
1774,27,46,126.19429464123962
1775,27,47,156.52475842498527
1776,27,48,148.49242404917499
1777,27,49,126.19429464123962
1778,27,50,110.67971810589327
1779,27,51,105.0
1780,27,52,110.67971810589327
1781,27,53,126.19429464123962
1782,27,54,148.49242404917499
1783,27,55,175.0
1784,27,56,175.0
1785,27,57,156.52475842498527
1786,27,58,144.30869689661813
1787,27,59,140.0
1788,27,60,144.30869689661813
1789,27,61,156.52475842498527
1790,27,62,175.0
1791,27,63,197.9898987322333
1792,28,0,175.0
1793,28,1,148.49242404917499
1794,28,2,126.19429464123962
1795,28,3,110.67971810589327
1796,28,4,105.0
1797,28,5,110.67971810589327
1798,28,6,126.19429464123962
1799,28,7,148.49242404917499
1800,28,8,156.52475842498527
1801,28,9,126.19429464123962
1802,28,10,98.99494936611666
1803,28,11,78.26237921249263
1804,28,12,70.0
1805,28,13,78.26237921249263
1806,28,14,98.99494936611666
1807,28,15,126.19429464123962
1808,28,16,144.30869689661813
1809,28,17,110.67971810589327
1810,28,18,78.26237921249263
1811,28,19,49.49747468305833
1812,28,20,35.0
1813,28,21,49.49747468305833
1814,28,22,78.26237921249263
1815,28,23,110.67971810589327
1816,28,24,140.0
1817,28,25,105.0
1818,28,26,70.0
1819,28,27,35.0
1820,28,28,0.0
1821,28,29,35.0
1822,28,30,70.0
1823,28,31,105.0
1824,28,32,144.30869689661813
1825,28,33,110.67971810589327
1826,28,34,78.26237921249263
1827,28,35,49.49747468305833
1828,28,36,35.0
1829,28,37,49.49747468305833
1830,28,38,78.26237921249263
1831,28,39,110.67971810589327
1832,28,40,156.52475842498527
1833,28,41,126.19429464123962
1834,28,42,98.99494936611666
1835,28,43,78.26237921249263
1836,28,44,70.0
1837,28,45,78.26237921249263
1838,28,46,98.99494936611666
1839,28,47,126.19429464123962
1840,28,48,175.0
1841,28,49,148.49242404917499
1842,28,50,126.19429464123962
1843,28,51,110.67971810589327
1844,28,52,105.0
1845,28,53,110.67971810589327
1846,28,54,126.19429464123962
1847,28,55,148.49242404917499
1848,28,56,197.9898987322333
1849,28,57,175.0
1850,28,58,156.52475842498527
1851,28,59,144.30869689661813
1852,28,60,140.0
1853,28,61,144.30869689661813
1854,28,62,156.52475842498527
1855,28,63,175.0
1856,29,0,204.08331631958552
1857,29,1,175.0
1858,29,2,148.49242404917499
1859,29,3,126.19429464123962
1860,29,4,110.67971810589327
1861,29,5,105.0
1862,29,6,110.67971810589327
1863,29,7,126.19429464123962
1864,29,8,188.48076824970764
1865,29,9,156.52475842498527
1866,29,10,126.19429464123962
1867,29,11,98.99494936611666
1868,29,12,78.26237921249263
1869,29,13,70.0
1870,29,14,78.26237921249263
1871,29,15,98.99494936611666
1872,29,16,178.46568297574746
1873,29,17,144.30869689661813
1874,29,18,110.67971810589327
1875,29,19,78.26237921249263
1876,29,20,49.49747468305833
1877,29,21,35.0
1878,29,22,49.49747468305833
1879,29,23,78.26237921249263
1880,29,24,175.0
1881,29,25,140.0
1882,29,26,105.0
1883,29,27,70.0
1884,29,28,35.0
1885,29,29,0.0
1886,29,30,35.0
1887,29,31,70.0
1888,29,32,178.46568297574746
1889,29,33,144.30869689661813
1890,29,34,110.67971810589327
1891,29,35,78.26237921249263
1892,29,36,49.49747468305833
1893,29,37,35.0
1894,29,38,49.49747468305833
1895,29,39,78.26237921249263
1896,29,40,188.48076824970764
1897,29,41,156.52475842498527
1898,29,42,126.19429464123962
1899,29,43,98.99494936611666
1900,29,44,78.26237921249263
1901,29,45,70.0
1902,29,46,78.26237921249263
1903,29,47,98.99494936611666
1904,29,48,204.08331631958552
1905,29,49,175.0
1906,29,50,148.49242404917499
1907,29,51,126.19429464123962
1908,29,52,110.67971810589327
1909,29,53,105.0
1910,29,54,110.67971810589327
1911,29,55,126.19429464123962
1912,29,56,224.1093483101497
1913,29,57,197.9898987322333
1914,29,58,175.0
1915,29,59,156.52475842498527
1916,29,60,144.30869689661813
1917,29,61,140.0
1918,29,62,144.30869689661813
1919,29,63,156.52475842498527
1920,30,0,234.7871376374779
1921,30,1,204.08331631958552
1922,30,2,175.0
1923,30,3,148.49242404917499
1924,30,4,126.19429464123962
1925,30,5,110.67971810589327
1926,30,6,105.0
1927,30,7,110.67971810589327
1928,30,8,221.35943621178654
1929,30,9,188.48076824970764
1930,30,10,156.52475842498527
1931,30,11,126.19429464123962
1932,30,12,98.99494936611666
1933,30,13,78.26237921249263
1934,30,14,70.0
1935,30,15,78.26237921249263
1936,30,16,212.8966885604377
1937,30,17,178.46568297574746
1938,30,18,144.30869689661813
1939,30,19,110.67971810589327
1940,30,20,78.26237921249263
1941,30,21,49.49747468305833
1942,30,22,35.0
1943,30,23,49.49747468305833
1944,30,24,210.0
1945,30,25,175.0
1946,30,26,140.0
1947,30,27,105.0
1948,30,28,70.0
1949,30,29,35.0
1950,30,30,0.0
1951,30,31,35.0
1952,30,32,212.8966885604377
1953,30,33,178.46568297574746
1954,30,34,144.30869689661813
1955,30,35,110.67971810589327
1956,30,36,78.26237921249263
1957,30,37,49.49747468305833
1958,30,38,35.0
1959,30,39,49.49747468305833
1960,30,40,221.35943621178654
1961,30,41,188.48076824970764
1962,30,42,156.52475842498527
1963,30,43,126.19429464123962
1964,30,44,98.99494936611666
1965,30,45,78.26237921249263
1966,30,46,70.0
1967,30,47,78.26237921249263
1968,30,48,234.7871376374779
1969,30,49,204.08331631958552
1970,30,50,175.0
1971,30,51,148.49242404917499
1972,30,52,126.19429464123962
1973,30,53,110.67971810589327
1974,30,54,105.0
1975,30,55,110.67971810589327
1976,30,56,252.38858928247924
1977,30,57,224.1093483101497
1978,30,58,197.9898987322333
1979,30,59,175.0
1980,30,60,156.52475842498527
1981,30,61,144.30869689661813
1982,30,62,140.0
1983,30,63,144.30869689661813
1984,31,0,266.5520587052368
1985,31,1,234.7871376374779
1986,31,2,204.08331631958552
1987,31,3,175.0
1988,31,4,148.49242404917499
1989,31,5,126.19429464123962
1990,31,6,110.67971810589327
1991,31,7,105.0
1992,31,8,254.80384612481814
1993,31,9,221.35943621178654
1994,31,10,188.48076824970764
1995,31,11,156.52475842498527
1996,31,12,126.19429464123962
1997,31,13,98.99494936611666
1998,31,14,78.26237921249263
1999,31,15,70.0
2000,31,16,247.48737341529164
2001,31,17,212.8966885604377
2002,31,18,178.46568297574746
2003,31,19,144.30869689661813
2004,31,20,110.67971810589327
2005,31,21,78.26237921249263
2006,31,22,49.49747468305833
2007,31,23,35.0
2008,31,24,245.0
2009,31,25,210.0
2010,31,26,175.0
2011,31,27,140.0
2012,31,28,105.0
2013,31,29,70.0
2014,31,30,35.0
2015,31,31,0.0
2016,31,32,247.48737341529164
2017,31,33,212.8966885604377
2018,31,34,178.46568297574746
2019,31,35,144.30869689661813
2020,31,36,110.67971810589327
2021,31,37,78.26237921249263
2022,31,38,49.49747468305833
2023,31,39,35.0
2024,31,40,254.80384612481814
2025,31,41,221.35943621178654
2026,31,42,188.48076824970764
2027,31,43,156.52475842498527
2028,31,44,126.19429464123962
2029,31,45,98.99494936611666
2030,31,46,78.26237921249263
2031,31,47,70.0
2032,31,48,266.5520587052368
2033,31,49,234.7871376374779
2034,31,50,204.08331631958552
2035,31,51,175.0
2036,31,52,148.49242404917499
2037,31,53,126.19429464123962
2038,31,54,110.67971810589327
2039,31,55,105.0
2040,31,56,282.17902119044925
2041,31,57,252.38858928247924
2042,31,58,224.1093483101497
2043,31,59,197.9898987322333
2044,31,60,175.0
2045,31,61,156.52475842498527
2046,31,62,144.30869689661813
2047,31,63,140.0
2048,32,0,140.0
2049,32,1,144.30869689661813
2050,32,2,156.52475842498527
2051,32,3,175.0
2052,32,4,197.9898987322333
2053,32,5,224.1093483101497
2054,32,6,252.38858928247924
2055,32,7,282.17902119044925
2056,32,8,105.0
2057,32,9,110.67971810589327
2058,32,10,126.19429464123962
2059,32,11,148.49242404917499
2060,32,12,175.0
2061,32,13,204.08331631958552
2062,32,14,234.7871376374779
2063,32,15,266.5520587052368
2064,32,16,70.0
2065,32,17,78.26237921249263
2066,32,18,98.99494936611666
2067,32,19,126.19429464123962
2068,32,20,156.52475842498527
2069,32,21,188.48076824970764
2070,32,22,221.35943621178654
2071,32,23,254.80384612481814
2072,32,24,35.0
2073,32,25,49.49747468305833
2074,32,26,78.26237921249263
2075,32,27,110.67971810589327
2076,32,28,144.30869689661813
2077,32,29,178.46568297574746
2078,32,30,212.8966885604377
2079,32,31,247.48737341529164
